X,Y
-0.4996115962993469,-0.49061265274124716
-0.5115582467746975,-0.4996285466897069
-0.5241349324513132,-0.5110682060474948
-0.5372373519979139,-0.5251871197039839
-0.5507390082946455,-0.5422694229899945
-0.5644680674155168,-0.562609880176534
-0.5781571342811177,-0.586460657566891
-0.5915164968436806,-0.614072442787053
-0.6042256732967716,-0.645691089316266
-0.615920664102438,-0.6815502207475697
-0.626179782190681,-0.7218599642462024
-0.6345085488850868,-0.7667900492637034
-0.6403246313873895,-0.8164452742721219
-0.6429444741447621,-0.8708311576805758
-0.6415741808435619,-0.9298075153423515
-0.635308372750585,-0.9930278498588105
-0.6231401168368703,-1.0598936544663762
-0.6039681794860832,-1.129606184871776
-0.5765366686247314,-1.200837209639893
-0.5394949376217515,-1.2715082567610974
-0.4916107226877789,-1.3386340043582194
-0.4320765138716371,-1.3980882386710118
-0.3611605856798553,-1.4446588720368272
-0.28095668587594885,-1.4732845153101752
-0.19548923050687309,-1.4809138185431727
-0.10974767089640884,-1.4680524232461902
-0.027899349534075746,-1.4382105755473371
0.0474905652748521,-1.3961159439852007
0.11539538163830998,-1.346135744080482
0.17579084535706663,-1.2916030410526889
0.22914294541126218,-1.2349794388492132
0.27613690294432375,-1.1779796405213279
0.3175005029227811,-1.1217082590875944
0.3539289847483805,-1.066899277107119
0.3860494246461693,-1.0140365426678237
0.4144142872241956,-0.9633898836466507
0.4394918104932054,-0.9150855936839493
0.46166922540620975,-0.8691618794732383
0.4812642198615551,-0.8256100421515584
0.4985408098145124,-0.7844033238443107
0.5137269081501967,-0.7455154547071926
0.5270710996107405,-0.7089213857778152
0.5388151107403343,-0.6746056627965562
0.549158569233728,-0.6425525647616508
0.5582906912605989,-0.6127380808106848
0.5663924607239893,-0.5851333069085503
0.5736388770708668,-0.5597067835157722
0.5802010858811366,-0.5364261233662728
0.5862482865196297,-0.5152592619403626
0.591949370631709,-0.49617563673181914
0.5974747948738877,-0.47914560109747395
0.6029907691984836,-0.46411808078156763
0.6086220167662402,-0.4510780870493372
0.6144750991516218,-0.440030727800329
