X,Y
0.4660842078029337,-1.3993688601191612
0.40729622568185997,-1.406467877029825
0.34833632260368774,-1.4110760033755025
0.2894298106495905,-1.413786591387033
0.23066191549512738,-1.4150946102975885
0.1720095509008914,-1.4153694299181157
0.11337524353176154,-1.4148440549797603
0.05461923339573163,-1.4136142457759377
-0.0044098941598788854,-1.4116714796625125
-0.06386409417880043,-1.4089227176472905
-0.12386900519062038,-1.4051947262162188
-0.18450913282573506,-1.4002581163148524
-0.24582268653775896,-1.3938435795282398
-0.3077991257995678,-1.3856569500393134
-0.37037895290571754,-1.3753929975592696
-0.43345536873839907,-1.3627478881681505
-0.4968754277966467,-1.3474318223967625
-0.5604122265779199,-1.329191758060988
-0.6237686304158007,-1.3078220689098619
-0.6866036446241465,-1.2831850729074776
-0.7485440232325514,-1.2552213761004398
-0.8091966422039647,-1.223956142932624
-0.8681613127721353,-1.1895029295965194
-0.9250436487171032,-1.152065093025947
-0.9794675557010413,-1.1119348490361067
-1.0310868812685539,-1.0694901270753994
-1.0795921507760853,-1.0251936829105828
-1.1247021183656096,-0.9796095844168464
-1.166253383738555,-0.9332937906368266
-1.2041789724295875,-0.8867920617481646
-1.2384902569667107,-0.8406359818172193
-1.269266600388496,-0.795330440924291
-1.2966436367489507,-0.7513435418653716
-1.3208008423317366,-0.7090989709731699
-1.3419490094442175,-0.6689707214536592
-1.3603181636310886,-0.6312799392168162
-1.3761466307921617,-0.5962930271261565
-1.3896745597317572,-0.5642130891601178
-1.401125041281312,-0.535204348053669
-1.4106952950673883,-0.5094055848838388
-1.4185539169805248,-0.486930934867139
-1.424838016831186,-0.46787241208174174
-1.4296512879281544,-0.45230212598146824
-1.4330629804785744,-0.4402740763538687
-1.4351077428995596,-0.4318254490971088
-1.435786291074865,-0.426977372304987
-1.4350668637382076,-0.4257351296967726
-1.4328874209059683,-0.42808786553199935
-1.429156484335909,-0.4340089686201274
-1.4237613605422008,-0.44342367074276084
-1.4165765567892468,-0.4562020505340442
-1.4074624940979408,-0.4721773090347632
-1.3962712192257636,-0.4911452362715934
-1.3828529877334932,-0.5128639813662259
-1.3670634997250142,-0.5370545272169385
-1.3487716148445723,-0.5634020647394852
-1.327867332815401,-0.5915584376401378
-1.3042676814297343,-0.621148176210404
-1.2779130133466883,-0.6517809676830376
-1.2487807775100381,-0.683051916473455
-1.2168775706406165,-0.7145705442711346
-1.1822385543204181,-0.7459667946234162
-1.144927568445682,-0.7768942155935082
-1.1050363058516672,-0.8070329531111207
-1.062682653130631,-0.836092448800579
-1.0180083083683085,-0.8638137494576283
-0.9711760198214043,-0.8899708361333069
-0.9223736074201774,-0.9143518066496704
-0.8717994845810426,-0.9367786916826317
-0.8196644572285667,-0.9571061505797511
-0.7661934470604601,-0.9752137114342834
-0.7116220017508291,-0.9910071660005093
-0.656192641814496,-1.0044195247729555
-0.6001511181678142,-1.0154115110293052
-0.5437426545890249,-1.0239715838242716
-0.4872095722705628,-1.0301140954378472
-0.43080145177617857,-1.0338729991141236
-0.3747713513658837,-1.0353137093053966
-0.3193657651563454,-1.0345375208218552
-0.26482012919889036,-1.0316814639057446
-0.2113543645931103,-1.02691759673623
-0.15916849510297,-1.0204516291652583
-0.10843845506420752,-1.0125208775085393
-0.05931220518348873,-1.003391566190231
-0.011906272912797444,-0.9933555073197159
0.033697169333914145,-0.9827262030544593
0.0774525803518844,-0.9718344270846289
0.11935257991279269,-0.9610233500377515
0.1594286390386469,-0.9506432784290311
0.19775084524295478,-0.9410460775088513
0.2344266636564416,-0.932579344703115
0.26959861938153545,-0.9255803922378799
0.3034467978772303,-0.9203981564542858
0.3362023924587041,-0.917369912606167
0.36812428560944277,-0.9167448210213287
0.39948841217391334,-0.9187288244841587
0.43057967192462526,-0.9234782400092447
0.4616823542702634,-0.9310920678887848
0.49306893359433396,-0.9416038402958773
0.5249869925387886,-0.9549729406011915
0.557643994627641,-0.9710753626997553
0.5911896043013802,-0.9896939429282786
0.6256950767048444,-1.0105072228818013
0.6611004532225712,-1.0329899720852114
0.6972129851998764,-1.0567085028562122
0.7336697908189169,-1.0811333713610294
0.7698674901226314,-1.1054921142748129
0.804924540536567,-1.1288109559545554
0.8376631341606542,-1.149973128413269
0.8666180527935582,-1.1677926585591476
0.8900593126320382,-1.181110735798592
0.9061791038986157,-1.1887461696571875
0.9139891751414819,-1.1893701590484582
0.9130319614128765,-1.1822586010549148
0.9033923210651698,-1.1673960019095964
0.8857628405557167,-1.1454270839700185
0.8613071292520523,-1.1175036853508054
0.8307852246032795,-1.0849213623122942
0.7948622049384402,-1.0490051443769126
0.7541876774999103,-1.0109213363896696
0.7093141803184132,-0.9716248317807622
0.6606447017040564,-0.9318358703657255
0.6085990594086194,-0.8920858797149118
0.5535601191191498,-0.8527934616640156
0.4958623272158158,-0.8142389805685822
0.4358306236159719,-0.7765847655286607
0.3737806663998584,-0.7399002353315236
0.3100199157612669,-0.7041855220726561
0.2448492534166885,-0.6693935794381036
0.17856474756052745,-0.6354507982726927
0.11140569439027523,-0.6022532266216618
0.04376532633266739,-0.5697524939425629
-0.023892245490850117,-0.5379778612516035
-0.09116992959655285,-0.507006806925126
-0.15773960558271394,-0.4769710834054799
-0.22334207950751317,-0.4480615697118834
-0.2877848974797,-0.42053222879514984
-0.3509378034475215,-0.3947035261647184
-0.4127255433444196,-0.37096567276657383
-0.4731214359602207,-0.34977967103821545
-0.5322897001764065,-0.33155502354282146
-0.5903988197093752,-0.3166652967094567
-0.6475444656786862,-0.3055048773473703
-0.7037950309533392,-0.29846025901499856
-0.7591774268827511,-0.2959079103980133
