X,Y
-0.25315700101760946,-1.4057501655761768
-0.3127731746845287,-1.4023868821999925
-0.37244081387928907,-1.3974045498893777
-0.4320245017800144,-1.3904877488501093
-0.49129864623323144,-1.3812774046775738
-0.5499341474911801,-1.369393801127165
-0.6074554935700376,-1.3544702946177074
-0.6632027666854869,-1.3361860861150074
-0.7164387550726123,-1.314373064287958
-0.7664059330824666,-1.2890559777649342
-0.8123772294795257,-1.2604635183332686
-0.8537083548483999,-1.2290249927299755
-0.8898868909731772,-1.1953527999134521
-0.9205734764960453,-1.160212451382555
-0.9456310768813563,-1.1244832731581405
-0.9651394178862769,-1.0891139995986323
-0.979414224772915,-1.0549352241538852
-0.988880887473341,-1.0225040981426998
-0.9939651467966044,-0.9923804161087065
-0.9951288258447109,-0.9650171767004998
-0.992842572563518,-0.9407611878132126
-0.9875617342585705,-0.9198598687662551
-0.9797065421882188,-0.9024710834373368
-0.969646825630052,-0.8886744771693562
-0.9576911476195975,-0.8784829899411457
-0.9440829190352664,-0.8718575967087246
-0.9290510910321599,-0.8687787270326759
-0.9127756893781309,-0.8691810021800891
-0.8953824113210997,-0.8729700549972307
-0.8769548314433087,-0.8800456111922559
-0.857536556979029,-0.8903056574746161
-0.837132992021149,-0.9036491227821883
-0.8157126329383715,-0.9199770888083195
-0.7932078927714916,-0.9391925010366313
-0.7695155315423872,-0.9611983087322147
-0.7444968549709868,-0.985893926589123
-0.717977937977647,-1.0131698871483819
-0.6897502323508615,-1.0429005473408364
-0.6595661969134397,-1.0749369548681198
-0.6271371258234321,-1.1091167209245307
-0.592147942252273,-1.145242097445491
-0.5542349369873992,-1.1830471616256109
-0.5129937223455059,-1.2221737726519593
-0.4679946894750372,-1.262145416630168
-0.4188060254364839,-1.3023398053915933
-0.36502578937204727,-1.34196120579552
-0.3063199067488828,-1.3799915238614138
-0.24248719328855356,-1.4151881485487199
-0.17357405810562854,-1.4460392981051826
-0.09999610432000239,-1.4708543893192103
-0.022623902367589585,-1.4879481746418919
0.057197798815761286,-1.4958720338383347
0.13772022104767515,-1.4936642683116872
0.21694764759474372,-1.481081755167823
0.2929067765383245,-1.4587402971097099
0.36403674209711395,-1.4279504770274472
0.42928259399604096,-1.3904444711324486
0.4881136665912303,-1.3481104386275446
0.5404602183412472,-1.302761360962171
0.5865915427524465,-1.2559629008821416
0.6269695567764263,-1.2089568926856742
0.6621435357022656,-1.1627412101165402
0.6927070458553874,-1.118102912459112
0.7192560120824358,-1.075641705168173
0.7423557550484177,-1.0357996091423325
0.7625191490011942,-0.9988915644402495
0.7802229822619491,-0.9651515455198764
0.7958840853849936,-0.9347576030096401
0.8098635581038442,-0.9078347189557953
0.8224729564257541,-0.884471216259039
0.8339735492271722,-0.8647321541723236
0.8445764672173925,-0.8486700192259204
0.8544431297591089,-0.836332926048424
0.8636854816272616,-0.8277705324281481
0.8723657000861618,-0.8230378309440619
0.8804951457873039,-0.8221969142571528
0.8880294941628182,-0.8253132880720258
0.8948483562200729,-0.8324178875561116
0.9008009211916367,-0.8435470745085776
0.9056777613399607,-0.8587325364180599
0.9092013299504097,-0.8779851618366559
0.9110258780252662,-0.901283113187188
0.9107389680312815,-0.9285572472218494
0.9078653273467843,-0.959674007795573
0.9018738963495334,-0.9944160727106081
0.8921890079057853,-1.0324612469900856
0.8782066687787534,-1.0733603611704896
0.8593049333577416,-1.1165246820409704
0.8348440625827531,-1.1611791772828823
0.8042515678434543,-1.2063037831484644
0.7671075709621127,-1.2506803786944707
0.7232318253171703,-1.2929553903085764
0.6727562163296155,-1.331734337027731
0.6161686800279549,-1.3657045917089752
0.554316095364567,-1.393775712313181
0.48835829854486484,-1.4152205775011089
0.41967170665972425,-1.4297892930687754
0.3495964756615531,-1.4377149096892774
0.2792850531985441,-1.4395854016533967
0.209673772313003,-1.4362195395754853
0.14144641420079834,-1.4285542330408398
0.07503388855137563,-1.4175390395189185
0.010642702777539592,-1.4040477927828414
-0.051697408152739655,-1.3888130154463632
-0.11207637645627078,-1.372384685498829
-0.17065843523357668,-1.3550882207068866
-0.2276074790101687,-1.3371424496069342
-0.28305571376117633,-1.318746070325029
-0.3371195979212021,-1.300034496591442
-0.3898911960555572,-1.2810955106601996
-0.4414330627432956,-1.2619838214443484
-0.49177602382203006,-1.2427340547232202
-0.5409192168817477,-1.2233720169771387
-0.5888343012550419,-1.2039277879396628
-0.6354749733460479,-1.1844426323127442
-0.6807706045943037,-1.164956395776675
-0.7246335267377114,-1.145524762414186
-0.7669636568687457,-1.1262224735411674
-0.8076525259257799,-1.107144368307162
-0.8465869006590245,-1.0884052960119026
-0.8836518611042494,-1.0701390833297206
-0.9187332388619684,-1.0524967292311238
-0.9517193593693147,-1.0356439858260038
-0.9825020643537942,-1.0197584654281904
-1.0109770910625713,-1.0050257725274914
-1.0370449598927869,-0.9916095448074842
-1.0606085459794299,-0.9796646052622159
-1.081580894971985,-0.969341292511238
-1.099887968072292,-0.9607738597922865
-1.1154691356959556,-0.954077784546581
-1.1282776523892295,-0.9493475989464645
-1.138281108166881,-0.9466553211869665
-1.1454618384755548,-0.9460495417219812
-1.1498172612858704,-0.9475551881872463
-1.1513600973233293,-0.9511739582206857
-1.1501184201885006,-0.9568853717849357
-1.146137937384537,-0.9646461067214822
-1.1394887710848263,-0.9743820172956723
-1.1302487413654152,-0.9860097102713485
-1.118497978587472,-0.9994452093140203
-1.1043145188385908,-1.0146031545834195
-1.0877699662627645,-1.0313955787990807
-1.0689257231621303,-1.0497302250554759
-1.0478299851826665,-1.0695084622667117
-1.0245156510717628,-1.0906228968094924
