X,Y
1.0362222434285449,-0.9428242657050036
1.0716257354054715,-0.8763592677400136
1.1010900227402758,-0.8113102907647999
1.1251197574132312,-0.7482911387921846
1.144219792537441,-0.6878115671834993
1.1588772378090864,-0.6302911526994646
1.16954759754589,-0.5760738286689328
1.1766896868220764,-0.5254481369903551
1.1807846886362752,-0.4786689367228953
1.1822618947280552,-0.4359368661456757
1.1815263025015412,-0.39739947398915393
1.1789533593687966,-0.3631581565994346
1.1748847517859944,-0.33327471612814036
1.16962528738809,-0.30777744860663364
1.1634407389887824,-0.286666689713178
1.156556532036962,-0.2699197697888952
1.1491571693409508,-0.25749535095337944
1.1413862979683373,-0.24933713857856432
1.1333473327978465,-0.24537697719665524
1.1251045589018362,-0.24553735717010683
1.1166846404857527,-0.2497333729061057
1.1080709786709526,-0.2578678890933317
1.0991676732271212,-0.2698002306574405
1.089831141250771,-0.2853716221079036
1.0798914316464272,-0.3044177000418253
1.0691573142546615,-0.32676551934205056
1.0574214673714475,-0.35223069291314724
1.0444658103931919,-0.38061484476564644
1.030066994456167,-0.41170352816320743
1.014002030620051,-0.4452647467760443
0.9960540014748718,-0.4810481995392788
0.9760177698247143,-0.5187853479212106
0.9537055692476883,-0.5581903767982752
0.9289523378600251,-0.5989620869389352
0.9016206405192345,-0.6407867186986528
0.8716050178310231,-0.6833416640753847
0.8388356042025104,-0.7262999795679029
0.803284426366891,-0.7693320265370648
0.7649946873887985,-0.8120962301530184
0.7240325617748844,-0.854312534732433
0.6804890223991288,-0.895749497612994
0.634476900673536,-0.9362209017596497
0.586120478777767,-0.9755879107716955
0.5355440558418805,-1.0137587391102418
0.48285997091583066,-1.0506853672400753
0.4281566756112396,-1.0863568625102327
0.3714875740031879,-1.1207889037198309
0.3128614941176526,-1.154009154010135
0.25223583325953464,-1.186038190821091
0.1895136386158163,-1.2168657972381394
0.12454615420763071,-1.2464225689608273
0.057142690590807454,-1.2745470298008499
-0.012909949235089313,-1.3009488251599242
-0.08580590374100672,-1.3251362110461407
-0.16163895053734303,-1.3463216490884145
-0.24046809691468735,-1.3637058252928758
-0.32211842338793856,-1.3760802590556178
-0.4059975829987451,-1.3818846557044253
-0.49096896920826255,-1.3794080845212011
-0.5753044131635738,-1.3670600614839086
-0.656751154559938,-1.3436826543149143
-0.7327264688323356,-1.3088588307438365
-0.8005435428443946,-1.2632902775677204
-0.8581608093915295,-1.2088256712257417
-0.9045126728821622,-1.1480074734507333
-0.9394783450308523,-1.0835939764249756
-0.9636653188420892,-1.0180840443267065
-0.9781111363053863,-0.9535454072452245
-0.9840458674037202,-0.891548393617042
-0.982720401098486,-0.8332070390357124
-0.9753274135668683,-0.7792779632857177
-0.9629648960221449,-0.7302294308320043
-0.9466112714927819,-0.6863046584818357
-0.9271144958122657,-0.6475728412153211
-0.9052161158272655,-0.6139816478034014
-0.8815489059896848,-0.58539049988224
-0.8566426345437935,-0.5615795234693983
-0.8309317958813947,-0.5422739539015622
-0.8047652089910861,-0.5271645165822451
-0.7784170102508311,-0.5159235149660659
-0.7520982051027271,-0.5082173252269218
-0.7259666444400436,-0.5037133182327713
-0.7001202105514599,-0.5020742642512055
-0.674606406049636,-0.502981075417589
-0.6494395244475852,-0.5061362955926267
-0.6246094383150327,-0.5112649017522166
-0.6000892161898148,-0.5181149468788319
-0.5758416220533271,-0.5264575813907029
-0.5518245410373304,-0.5360867163282936
-0.5279953974253468,-0.5468185244342386
-0.504314643662619,-0.5584909151008831
-0.48074840591479073,-0.5709630667386734
-0.4572703758492657,-0.5841150557944036
-0.43386304208704085,-0.5978475855177221
-0.41049944107872116,-0.612076095559773
-0.38715175760492115,-0.6267497958380335
-0.36382469032352555,-0.6418620510164644
-0.34052581126559356,-0.657434210472643
-0.31726148629384227,-0.6735157145983139
-0.2940324111745675,-0.6901838618113996
-0.2708286419407498,-0.707542914423711
-0.24762425837868,-0.7257223279810685
-0.2243718372051014,-0.7448738917495783
-0.2009969541464206,-0.7651675755590753
-0.17739298133587988,-0.7867858904087608
-0.1534164981642731,-0.8099165874232273
-0.12888369020909413,-0.8347435425746146
-0.10356817260223428,-0.8614357042624181
-0.07720074169798463,-0.8901340193962016
-0.049470910241353194,-0.920937537970521
-0.020012804310103993,-0.953928475803908
0.011578611179137999,-0.9891321606946659
0.045748756504769006,-1.02646372263262
0.08297639457140349,-1.0657016891960682
0.12375063785880269,-1.10645048738641
0.16853680994755488,-1.1480996107645274
0.2177282631265664,-1.1897809926487009
0.271580926369123,-1.2303273004926203
0.33012467109978905,-1.2682037116646736
0.3930476968316601,-1.3015279465050962
0.4595346573860292,-1.3280873940212563
0.5280299325487982,-1.3452127727099958
0.596122964336762,-1.3502286362956977
0.6606482509136995,-1.3410339345130162
0.718027314082216,-1.3167054538821092
0.764947383112978,-1.2780739681917517
0.7993039454298976,-1.227606953757465
0.8202965837316608,-1.168693076467909
0.8282763902925546,-1.1049053848116552
0.8243770082110238,-1.0394235720589713
0.8100276092901189,-0.9745979014567592
0.7866547604733003,-0.912132370224453
0.7556557227889931,-0.8532776565569556
0.7183278959887685,-0.7988628381675513
0.6758160310955428,-0.749375283882554
0.6291083630551852,-0.7050215404470844
0.5791032555667099,-0.6658488914724708
0.526579441833952,-0.6317862921248435
0.4721996994992318,-0.6026115684560802
0.4165090864711837,-0.5779977333564053
0.35994017706228704,-0.5575547734071046
0.3028236101834966,-0.5408655488715013
0.2454019965255971,-0.5275161359584652
0.18784563664096066,-0.5171212907945102
0.13026893400448875,-0.5093459043566466
0.07271865449963376,-0.5039234912293569
0.015187413528956323,-0.5006694743538571
-0.04229898949780343,-0.4994977894523153
-0.09973492094266731,-0.5004236716602071
-0.157121115312975,-0.5035564793796082
-0.21444891117194623,-0.509091971119825
-0.2716841020049527,-0.5173038658478677
-0.3287499030508207,-0.5285341490411097
-0.385508763477917,-0.5431813540320459
-0.44174302439966767,-0.5616858404470104
-0.4971347538168098,-0.5845109175488177
-0.5511749918011598,-0.6120514495133699
-0.6033214105542859,-0.6445981252380253
-0.6530491127027209,-0.6824411207647981
-0.6996527807237567,-0.7257688998285207
-0.7422380616836488,-0.7746176652018415
-0.7797236333937432,-0.8288109478536171
-0.8108573395569786,-0.8878894602411769
-0.8342514078197814,-0.9510332084947618
-0.8484422375556866,-1.0169797606229258
-0.8519817866176591,-1.0839501487029866
-0.84349293798452,-1.1497136249097688
-0.8216283543491585,-1.211064765855331
-0.785910044634987,-1.264298202732304
-0.737143592417145,-1.3059213708560948
-0.6774809588315397,-1.3333166786577524
-0.6101910211321188,-1.3454022168958413
-0.5390902935823934,-1.3430244297182925
-0.46749106789114814,-1.3282617728536927
-0.39783950203800866,-1.3036751721497966
-0.3317684340485414,-1.2719242738496266
-0.27017140611279117,-1.2354444630337211
-0.21336310760514465,-1.1962150116598464
-0.16128165893091512,-1.1556481792727298
-0.11364946377879909,-1.1148791138039416
-0.07007400866781271,-1.074774704153231
-0.030098295471408187,-1.035926135536922
0.006753621315190361,-0.9987110419515172
0.04094266412847203,-0.9633363332543616
0.07289251398252644,-0.9298771699763949
0.10299728255090046,-0.8983055686119585
0.1316369596852734,-0.8685242440861161
0.15905507347573727,-0.8404278950618319
0.1854508322311239,-0.8138833912260997
0.21098715148507202,-0.7887408250570672
0.23579202178453484,-0.7648452798072389
0.25996173704473835,-0.742046310307779
0.28356541276000813,-0.7202052565791386
0.30665029979881686,-0.6992005599740261
0.32924747470272536,-0.6789312917424108
0.35137756075108306,-0.6593191349489804
0.3730562046882332,-0.6403090827710206
0.3942991007739623,-0.6218691295400415
0.41515199555282273,-0.6039844646235435
0.43572326569939057,-0.5866503982699827
0.45603946691320174,-0.5698962029156132
0.476127110891858,-0.5537683704169492
0.49602117214466207,-0.5383289920040187
0.5157654981570188,-0.5236556854836056
0.5354127997178866,-0.5098416856766805
0.5550241642198656,-0.49699617883941927
0.5746680335905672,-0.48524494514278343
0.594418581454194,-0.47473135141315964
0.6143534116047268,-0.4656177088631084
0.6345504828764841,-0.4580869766641885
0.6550841464407224,-0.4523447509119461
0.6760534990345574,-0.44862833550088904
0.6974952267014187,-0.44718350516232164
0.7193777868450106,-0.44826417244386396
0.7416532358491053,-0.4521452002466253
0.7642489262306005,-0.45911987934214604
0.7870581804886987,-0.46949672783861945
0.8099300329367967,-0.48359513600222315
0.8326581868367242,-0.5017392946800907
0.8549694271996726,-0.5242497646107003
0.876511867415054,-0.5514319738242746
0.8968435976031112,-0.5835608817599314
0.9154225498759043,-0.6208610371376637
0.9315987030287636,-0.6634813031688274
0.9446101137210232,-0.711463655754832
0.9535846717385671,-0.7647057116065343
0.9575453964138346,-0.8229503915809847
0.9554299111802604,-0.885795709799068
0.9460319182233896,-0.9525356400989538
0.9280375752674789,-1.0220694198110865
0.9001383682171704,-1.0928370538553627
0.8611742965409623,-1.1627812181059884
0.8103158624792235,-1.2292316332369682
0.7474527881610435,-1.2890704568665226
0.6734953441463423,-1.339245921811148
0.5904362117583515,-1.3773061620904032
0.5011722383844863,-1.4019467921133804
0.4088906234827851,-1.413304640955205
0.3163202969490092,-1.4126142776021677
0.22556736776050465,-1.401729662103273
0.13802236272147225,-1.3827255138711705
0.05440800814823893,-1.3575475219066944
-0.02506418108381342,-1.327751493458988
-0.10047017302495048,-1.2944291892783641
-0.1719948851290195,-1.2584113075156311
-0.23987333070373473,-1.2202934466116
-0.3043373404767551,-1.1804695062462573
-0.36557690325486036,-1.1391800903849274
-0.4237165154470219,-1.0965588462773397
-0.4788302650905956,-1.0526831429422432
-0.5309288711319479,-1.0076340218549258
-0.57996466909916,-0.9615014627221201
-0.6258607430826659,-0.9143955641833746
-0.6685226027569756,-0.8664587840732927
-0.7078510534729053,-0.8178732584747307
-0.7437552167368424,-0.7688636997528195
-0.7761648510375834,-0.7196964492779085
-0.8050412988685696,-0.6706753163525652
-0.8303865503057923,-0.6221348739151661
-0.8522500699087776,-0.5744319046464926
-0.8707331832480345,-0.5279356978809435
-0.8860357673837063,-0.48297361810839495
-0.8984406296352737,-0.4398139263915928
-0.9081856382732161,-0.39876288259181414
-0.9155324211297048,-0.3600913493041074
-0.9207594830625374,-0.32403198219704404
-0.9241540595385117,-0.29077930671522295
-0.9260045495785321,-0.2604909903876199
-0.9265936884899604,-0.23329011169464886
-0.9261925700373177,-0.20926821281764502
-0.9250555784114939,-0.1884889226123282
-0.9234162449095067,-0.17099194594939643
-0.9214840042615622,-0.15679723386650996
-0.919441791952226,-0.14590917327254016
-0.9174443969477266,-0.1383206626856881
-0.9156173835042977,-0.1340167679104567
-0.914028597090903,-0.13295066841234848
-0.9126614700699297,-0.13508358479989813
-0.9114630084421065,-0.14039732909233638
-0.9103479660668299,-0.14887273156121583
-0.909199674832599,-0.16048729988456628
-0.9078711817121681,-0.17521231183781866
-0.9061867916091063,-0.1930094140548792
-0.903944121736542,-0.21382682015310317
-0.9009167735970354,-0.2375952254487229
-0.896857721425425,-0.2642235816665666
-0.8915035003043541,-0.29359490203923816
-0.8845792524163034,-0.32556229307823276
-0.8758046558309289,-0.35994543173421945
-0.8649007172036778,-0.3965277229743445
-0.8515973588779577,-0.43505438016057046
-0.8356416740817929,-0.47523166624649227
-0.8168066640283946,-0.5167275152835387
-0.7949044498351094,-0.5591680361130815
-0.7698209854989608,-0.6021518707062068
-0.7415086441257686,-0.6452950113772717
-0.7099763292483449,-0.6882267645868305
-0.6752870597749546,-0.7305992368909274
-0.6375533832051241,-0.7720971287119083
-0.5969307084540291,-0.812446629443772
-0.5536087385323848,-0.8514229249808346
-0.5078012798342674,-0.8888558588199589
-0.4597347954250915,-0.9246333315310938
-0.4096361526671129,-0.9587020779624322
-0.3577200901750237,-0.9910655239314969
-0.3041769963065259,-1.0217784911689436
-0.24916165359639295,-1.0509385881898319
-0.19278366479196746,-1.0786741939346924
-0.13509858105363448,-1.105076136083753
-0.07612025924642035,-1.1303060912172487
-0.01577768080633213,-1.154582743429184
0.04609580975380517,-1.1780322946758957
0.10973844464785831,-1.2006514663236059
0.17542648126846322,-1.2222716539540237
0.24343003217206416,-1.2425258910130619
0.31395723823235244,-1.260821015147755
0.38708604305706584,-1.276318233326585
0.4626834294478203,-1.287926243436774
0.5403132482718777,-1.2943122842401305
0.6191318383059192,-1.2939257395857366
0.6975892974895163,-1.2850073373354731
0.7734320011289821,-1.2660064064180316
0.8439178908245182,-1.236011476245074
0.9061598824827996,-1.1950859150648308
0.9576143613630598,-1.1444717413019057
0.9966473865540697,-1.0865277441181171
1.0228243513966073,-1.0240768886643785
1.036624017326836,-0.9598864761316485
1.0391689039119345,-0.8963790976971654
1.0319237046141867,-0.8354455289236217
1.0163923435368045,-0.7783816232208717
0.9938981101959949,-0.7259672942117312
0.9656766722923695,-0.6787493651368682
0.9328253492218026,-0.6369914500531337
0.8962951291386104,-0.6007445731551688
0.8568928869190775,-0.5699027894691273
0.8152874737133515,-0.544244366855767
0.772027567603747,-0.5234334938300259
0.7275570420826488,-0.5070715116190541
0.6822126417928318,-0.4947696252349374
0.6362449206537113,-0.48609024741606943
0.5898291188345524,-0.4805653099865787
0.5430775937545111,-0.47771233437006005
0.49605307226921275,-0.47704735934867215
0.44878192117883153,-0.47809533432442847
0.4012668066639241,-0.48039861300300063
0.35349826347832713,-0.4835241557918886
0.3054648205494933,-0.4870699839418214
0.2571614344379806,-0.4906713377763581
0.2085960722696835,-0.494006886781687
0.15976534846241813,-0.49680764890299695
0.1106538897917286,-0.49886501158778046
0.06138744640689011,-0.500020163863405
0.01209149486406244,-0.5001730408800773
-0.03712147623600391,-0.4992819001199407
-0.08615411380243468,-0.49736178049336766
-0.13492618648124538,-0.4944828171254357
-0.1833761222422531,-0.49076858046315697
-0.23146182441537802,-0.4863946093820282
-0.2791605013021312,-0.4815872996781877
-0.32646724354940204,-0.47662328833107276
-0.37339207159350574,-0.47182943651075343
-0.4199551517355551,-0.4675834561200753
-0.4662132643671335,-0.4642942425402328
-0.5122229408898941,-0.462373001149027
-0.5579827569257658,-0.46226289222679223
-0.6034727208872857,-0.46442614089211925
-0.6486416377463127,-0.46933903535861843
-0.6933930027295551,-0.4774855642792827
-0.737569971209231,-0.4893488958532533
-0.7809398381247664,-0.5053999039942256
-0.8231786516526013,-0.526081887959034
-0.8638568316650412,-0.5517906212335242
-0.9024269637000131,-0.5828489253169783
-0.9382151745165215,-0.6194751904080114
-0.9704086183325475,-0.6617728066544879
-0.9980758315482432,-0.7097224314813234
-1.0201173082718122,-0.7630995881714883
-1.0352632180901318,-0.8214090687447858
-1.0421161274320854,-0.8838138059459385
-1.0392010150871802,-0.9490457490871456
-1.025055495507013,-1.0153156720977432
-0.9984532543603362,-1.0802225935856318
-0.9587741620113495,-1.1409020840942214
-0.9063499144395585,-1.1944005022811788
-0.8426884513116442,-1.2381869188800219
-0.7703453851305142,-1.2707607469039304
-0.692297708622079,-1.2919062118214861
-0.6114080999030255,-1.3024660029926314
-0.5300395582761408,-1.3039730618000778
-0.44986423090677563,-1.2982248696415504
-0.37180064620144615,-1.2868689215578817
-0.2962888225787004,-1.2712918101697932
-0.22346504805342327,-1.2526183898669527
-0.15324771273773768,-1.2316856379001213
-0.08543246661114001,-1.2090471449883442
-0.019762529939545914,-1.1850267844932638
0.044001146376707656,-1.1597854165632229
0.10604512800007188,-1.1333418954749939
0.1664940269544838,-1.1056221346943944
0.22539845368707523,-1.0764947692339233
0.28273070604766176,-1.0458032194367681
0.3383866877450141,-1.0133938049737867
0.3921927963762396,-0.9791397024862022
0.44391669750915275,-0.9429606211257688
0.4932810172826362,-0.9048381228767237
0.5399790565204214,-0.8648265624875584
0.5836916705383233,-0.8230596789866349
0.6241753246174586,-0.7797643172881803
0.6613931473497486,-0.735255444217956
0.6951742936062615,-0.6898545194889454
0.725384192748568,-0.6439186443587419
0.7519452639551272,-0.5978332998846971
0.7748398962049872,-0.5520012217528312
0.7941112333492887,-0.5068310017374398
0.809861812726495,-0.46272590694851334
0.8222502124261402,-0.42007336790637806
0.8314859537530961,-0.3792355282135488
0.837822978404505,-0.34054117694302105
0.8415520722843352,-0.3042793051285432
0.8429926388673372,-0.2706944454079363
0.8424860894951701,-0.23994486536385012
0.8403638699727173,-0.21210713191860825
0.8369264198286814,-0.18728520644222502
0.8324513574077158,-0.16554494742113968
0.8271881193758892,-0.1469184060223777
0.8213537581856257,-0.13140980490777499
0.8151300018069652,-0.11900116089966295
0.8086614055159924,-0.10965731988935018
0.8020544170768645,-0.10333023092600918
0.7953771839430105,-0.0999623408877835
0.7886599507703848,-0.09948903958121896
0.781895924085949,-0.10184012681664073
0.7750425150042685,-0.10694030824304468
0.7680229073055622,-0.11470875650747553
0.7607279341637104,-0.1250578000893937
0.7530182798353626,-0.13789082557347426
0.7447277593676325,-0.15309736320732942
0.7356458613027523,-0.1705557774646731
0.7255060206273565,-0.19015341264687124
0.714027607725058,-0.2117509322392494
0.7009234832179008,-0.23517404026770428
0.6859054246364173,-0.26020933304324395
0.6686905595063565,-0.28660103441829266
0.6490087221767215,-0.31404884798372834
0.6266105822773101,-0.3422071617914518
0.6012763209683725,-0.3706858279940903
0.5728245605617593,-0.39905270907530427
0.5411211879140663,-0.42683813295540046
0.5060876570986922,-0.4535413313556836
0.4677083174348611,-0.4786388510804396
0.42601234333052734,-0.5015894467858106
0.38110318329029463,-0.521846911189777
0.3332709894636341,-0.5389095477084137
