X,Y
1164,536
1272,253
1190,522
1239,213
1238,488
1201,186
1163,553
1349,298
1191,592
1344,320
1247,671
1326,371
1277,709
1309,403
1308,745
1284,440
748,407
1057,405
1041,386
731,375
1025,367
717,335
1008,347
704,282
752,473
710,159
716,521
704,198
697,549
702,227
678,579
703,269
851,636
1142,545
940,627
1220,503
985,626
1252,476
1031,627
1280,445
1127,634
1316,391
1225,499
1516,387
1209,510
1479,352
1184,525
1407,307
1382,296
1385,290
1173,531
1371,289
1010,566
765,378
973,563
686,448
952,558
650,489
927,551
619,533
577,627
868,525
576,671
831,501
1092,479
786,458
815,487
1120,452
885,534
1166,411
927,551
1190,394
1651,357
1347,310
1651,357
1347,310
1639,379
1354,265
1592,416
1356,229
1561,435
1355,212
1526,453
1354,197
1456,489
1353,195
954,819
1105,557
909,857
978,563
895,847
912,545
883,818
855,517
856,742
777,449
842,702
750,412
770,389
610,356
745,69
624,363
744,71
610,356
745,69
594,350
743,71
499,562
794,467
530,578
829,499
566,596
865,524
649,636
945,557
743,683
1024,567
793,709
1061,565
1452,588
1147,543
1159,538
1468,529
1190,523
1485,420
1208,511
1488,372
1339,336
1426,34
1340,333
1416,30
1340,333
1410,29
1339,338
1400,31
1117,554
1317,311
1306,331
1117,554
1317,311
1306,331
1082,562
1312,350
1046,566
1304,393
985,564
1282,488
868,801
1058,565
801,685
1079,562
779,624
1078,562
1069,564
763,563
1035,567
750,451
718,341
912,94
715,329
924,96
711,316
943,103
708,304
971,134
708,304
986,160
711,317
1007,223
711,317
1007,223
1091,700
850,513
1092,805
928,551
1092,805
928,551
1068,867
1048,566
1342,328
1031,312
1028,349
1339,339
1342,328
1031,312
1345,317
1039,261
1347,309
1051,218
1315,393
1204,99
1293,428
1230,114
1279,447
1248,127
1261,467
1275,152
1222,501
1301,189
1349,700
1076,563
1275,811
1112,555
1217,838
1141,546
1150,837
1166,535
989,565
694,475
951,558
664,445
914,546
633,415
850,514
578,375
553,360
822,494
550,356
397,312
701,237
420,330
702,203
438,343
470,355
704,185
461,358
708,166
764,631
714,326
816,695
741,397
842,730
765,434
868,767
797,471
1200,686
1310,403
1239,661
1329,365
1318,613
1345,318
1358,590
1351,292
1311,400
1595,268
1287,437
1548,250
1272,455
1514,243
1254,473
1464,237
1217,505
1408,242
1194,520
1371,249
865,523
1094,316
795,469
1071,321
767,437
1059,325
744,399
1046,333
742,525
702,213
670,559
701,242
633,577
702,266
597,595
709,307
536,619
734,385
749,395
757,379
965,501
991,482
1270,457
1033,517
1316,393
1330,364
1300,368
1070,527
1328,370
1111,539
1342,328
1105,557
1349,366
1078,563
1310,357
1280,367
1284,361
1285,353
1290,347
1049,566
1258,336
989,565
960,564
1193,322
957,560
1154,313
723,354
881,80
720,345
865,65
719,343
855,57
719,344
839,50
722,351
825,49
838,505
723,212
886,535
712,265
912,546
705,302
940,555
696,364
1076,802
915,547
1177,711
919,548
1219,661
932,553
1256,612
955,559
1011,567
1316,519
1324,381
1340,353
1569,196
1332,360
1588,186
1342,329
1615,177
1350,296
1637,178
1584,432
1356,220
1567,466
1356,236
1548,502
1354,264
1510,575
1349,307
1349,350
1488,613
1339,344
1323,374
1331,365
1465,651
1321,382
727,778
816,488
666,752
810,482
567,670
809,482
533,619
810,482
509,563
808,481
801,474
487,455
733,378
636,73
732,376
665,63
734,380
692,62
736,385
711,65
741,393
740,75
751,411
768,91
1064,565
1023,256
1105,557
1046,254
1144,544
1078,241
1210,510
1108,220
1237,489
1126,204
1335,348
1299,36
1331,359
1316,40
1327,368
1328,48
1321,382
1346,65
1412,649
1122,552
1384,711
1124,552
1293,809
1150,542
1228,831
1167,534
458,486
765,437
756,411
777,410
458,486
765,437
756,411
777,410
439,474
740,392
433,454
715,328
441,442
706,288
455,426
701,234
663,400
734,89
690,410
731,95
730,432
726,109
753,445
720,123
1061,862
1005,567
1061,862
1005,567
1069,864
1076,563
1077,841
1141,546
1102,764
1235,491
1322,394
1317,78
1349,377
1310,66
1365,369
1307,60
1386,360
1304,56
1412,356
1306,58
1573,490
1353,277
1584,531
1324,396
1339,378
1336,345
1333,367
1578,548
1306,408
1535,573
1240,486
1500,586
1201,516
1119,747
899,541
997,791
862,522
862,818
853,515
792,816
859,520
768,437
742,411
690,135
752,412
725,99
745,401
742,86
740,391
760,76
837,505
1105,351
880,531
913,532
1164,416
1182,410
907,543
1200,452
933,552
1233,489
1076,512
1337,343
1104,552
1335,348
1076,512
1337,343
1049,468
1336,346
1081,562
1178,266
1022,567
1213,315
997,566
1225,403
1257,401
1238,404
1232,356
974,562
1251,427
959,560
1257,483
1250,604
948,557
1137,547
839,479
1086,561
835,403
1053,566
839,360
1015,566
850,305
727,365
979,182
715,330
995,193
707,298
1007,214
704,279
1012,231
861,569
706,289
838,607
711,314
814,646
722,351
765,723
747,413
1051,447
1337,342
1072,437
1347,305
1095,429
1355,251
1174,425
1133,424
1353,205
1158,424
1350,179
1498,462
1351,179
1526,473
1355,216
1572,496
1354,268
1589,505
1347,308
1598,511
1324,375
1572,510
1268,460
778,766
788,461
714,767
802,476
618,712
848,514
872,511
877,500
597,658
873,529
906,526
592,598
894,538
912,546
610,485
799,473
1024,261
789,461
1059,313
1099,430
781,452
1080,382
1089,451
1084,456
1095,456
780,451
923,505
1232,493
1243,484
940,434
1252,475
967,362
1255,473
989,319
1224,500
1470,305
1229,495
1521,389
1521,393
1236,490
1543,437
1556,489
1247,480
1545,595
1274,455
801,724
1061,565
713,738
962,562
961,553
953,540
676,743
910,546
882,530
905,522
920,518
901,517
649,743
853,515
629,708
780,454
629,677
751,411
676,383
741,75
682,369
751,59
691,360
757,50
696,357
759,46
799,626
712,316
806,665
728,367
819,745
765,441
784,463
825,785
802,481
814,481
820,458
1200,602
1343,325
1280,573
1351,283
1320,558
1354,260
1363,543
1356,231
1445,513
1355,219
1212,508
1443,295
1162,537
1383,302
1131,550
1345,308
1096,559
1292,317
1022,568
1005,565
1005,542
1239,332
677,611
708,304
590,636
718,347
553,639
734,381
528,629
772,441
541,576
840,510
849,534
863,525
850,523
859,494
1276,455
1296,447
1299,439
982,344
1303,413
1006,327
1330,360
1024,315
1342,326
1033,310
1291,470
1345,152
1317,492
1351,180
1365,540
1355,217
1389,566
1355,247
1194,594
894,538
1110,593
826,502
803,482
1069,597
763,465
800,477
1024,602
767,434
933,617
933,585
741,393
822,495
822,527
856,512
513,472
510,450
493,448
842,510
535,439
865,523
584,388
894,539
921,560
644,347
910,545
944,545
685,324
1194,520
1464,361
1228,497
1532,425
1248,482
1559,464
1576,506
1273,454
1557,579
1307,406
887,600
1184,526
802,613
1103,559
758,624
1059,566
714,637
1012,566
636,669
921,554
901,566
901,551
916,544
900,533
833,431
716,135
867,407
719,126
889,393
720,123
918,373
720,125
946,355
716,136
961,344
713,148
981,329
707,173
1004,566
1277,422
964,562
996,572
981,547
1218,402
1004,566
1277,422
1069,564
1357,459
1369,435
1214,537
1355,257
1139,503
1354,267
1110,487
1086,485
1351,282
1067,455
1346,313
1067,454
1346,313
857,518
667,268
820,492
613,263
781,453
524,266
757,423
477,282
845,678
733,379
884,703
759,424
958,758
807,486
823,502
994,787
844,517
860,544
869,540
1389,526
1356,230
1416,501
1354,207
1443,474
1351,177
1487,438
1348,161
1509,417
1346,153
1251,478
1221,476
1528,316
1220,502
1489,341
1161,538
1439,379
1125,552
1409,406
971,562
682,467
952,558
693,388
916,547
713,319
894,538
730,280
1004,582
975,566
976,590
969,581
965,584
958,580
988,577
730,369
963,616
744,400
936,713
773,443
919,761
797,474
1028,350
1338,338
1038,311
1349,300
1043,277
1354,265
1043,260
1355,244
956,793
1137,548
957,837
1086,564
1061,578
1061,558
966,864
1018,567
992,824
874,547
873,542
888,530
913,551
1000,778
863,526
837,534
851,514
1005,727
816,488
705,285
986,146
710,309
977,146
715,328
972,148
1319,561
1355,243
1357,584
1353,273
1429,626
1345,320
1463,643
1335,355
735,524
702,212
656,539
701,222
614,544
592,521
701,237
571,547
703,266
1469,614
1343,326
1512,612
1326,370
1555,576
1262,483
1293,479
1289,432
1546,544
1254,481
1251,499
1521,508
1212,508
1172,537
1181,525
1034,255
1212,508
1046,248
1261,467
1052,239
1286,437
1054,233
1316,391
1054,226
1309,658
1033,571
1021,593
1012,580
1271,631
949,582
963,585
965,581
992,565
1231,605
931,552
1157,568
871,526
514,505
702,258
423,506
462,499
432,484
709,307
446,491
721,346
948,499
1250,476
995,529
1289,434
1070,574
1066,597
1101,569
1081,557
1312,396
1117,596
1324,375
1272,653
1335,349
1078,563
1310,352
1078,563
1310,352
1059,565
1245,316
1035,567
1177,289
1022,567
1131,276
518,616
762,429
603,654
737,386
657,659
727,366
714,658
721,350
823,649
722,353
1227,420
1337,124
1192,401
1335,117
1157,384
1335,119
1136,373
1337,125
877,531
703,271
915,509
704,279
966,476
708,302
1010,441
719,339
1314,621
1349,302
1275,646
1341,331
1236,672
1324,375
1162,726
1291,434
1126,755
1264,469
569,464
705,184
529,432
706,175
490,403
706,177
467,385
705,183
842,505
880,531
620,363
913,546
651,384
966,561
692,419
1071,568
1028,569
741,462
1076,563
1383,557
1372,542
1365,538
1360,535
1076,563
1380,518
1404,498
1085,561
1367,433
1108,556
1342,358
1073,484
1342,326
1116,565
1133,593
1138,574
1338,340
1142,611
1332,356
1170,656
1319,385
723,353
1021,267
712,321
1012,235
708,302
1007,217
704,278
1004,190
702,262
1002,173
744,399
1031,283
769,437
1055,319
789,461
1075,345
823,494
1110,385
1270,699
1305,412
1233,663
1321,383
1197,625
1336,347
1144,567
1342,326
1115,529
1345,318
1090,561
1184,263
1058,565
1206,291
1016,567
1235,347
980,563
1252,419
979,805
1138,547
905,699
1160,538
876,646
906,638
856,623
878,619
1164,536
855,581
1158,539
1132,549
835,497
773,442
927,173
755,418
939,167
735,382
959,164
721,349
974,168
872,661
732,374
852,706
754,416
832,749
778,449
791,814
835,502
777,817
917,547
1083,380
1355,226
1098,371
1351,181
1117,367
1345,149
1130,366
1339,131
1415,528
1408,560
1336,173
1355,208
1363,163
1437,557
1355,259
1456,584
1350,295
1487,634
1331,359
1038,658
797,470
987,668
776,447
880,688
755,418
823,695
746,404
762,699
741,393
645,695
745,401
890,536
909,226
889,535
954,232
888,535
1019,254
889,536
1078,292
893,538
1115,324
1012,555
1293,428
984,481
1287,436
972,434
1278,447
1257,470
968,367
1146,544
852,459
1121,552
869,383
1099,559
887,340
1062,565
924,289
862,761
1091,560
847,655
850,649
833,638
825,637
863,625
1131,550
851,610
1149,543
1127,719
1275,451
1001,655
1037,658
1010,671
1272,455
985,609
1259,469
931,551
1228,495
673,642
717,337
735,707
736,387
766,740
755,421
799,774
796,469
1190,522
1109,220
1165,536
1053,247
1133,549
1036,265
997,272
1111,556
957,289
1621,426
1316,392
1621,426
1316,392
1620,453
1339,334
1601,467
1349,297
893,651
893,673
862,663
881,658
860,650
1182,525
854,676
840,653
1142,545
815,705
1083,562
753,763
1005,570
733,786
951,557
882,424
711,157
902,395
715,140
915,377
718,130
934,355
722,118
950,337
723,116
1032,365
722,351
744,399
1052,396
774,443
1081,434
798,470
1104,462
1143,507
837,505
1089,463
1350,292
1089,463
1350,292
1072,426
1352,285
1052,371
1352,283
1111,555
1296,303
1088,560
1313,345
1059,565
1332,418
1039,567
1340,503
1335,611
1331,624
1337,605
1311,605
1338,564
1032,567
1032,565
760,436
980,563
730,383
924,548
705,339
892,535
686,311
850,514
654,269
707,298
405,204
706,289
393,245
705,285
390,284
393,315
705,285
887,847
981,563
947,854
1041,567
1071,856
1096,559
1135,849
1127,551
1200,836
1165,536
1321,382
1617,288
1327,369
1617,255
1335,350
1613,206
1340,335
1609,178
1306,408
1486,148
1306,408
1486,148
1288,436
1476,170
1271,455
1466,195
1240,486
1447,248
1205,512
1431,296
937,831
1078,563
836,740
1084,562
796,693
800,677
818,672
1078,563
761,633
1059,565
719,556
1023,567
714,328
470,126
711,314
450,129
709,305
439,135
708,302
430,145
708,300
416,171
546,655
557,668
571,660
568,637
558,639
785,457
588,697
802,475
635,735
831,500
737,800
866,523
794,826
892,537
855,845
934,553
1567,568
1299,420
1590,525
1311,401
1618,461
1325,374
1638,400
1334,351
1345,318
1653,306
1342,326
1574,112
1337,345
1560,116
1331,361
1548,124
1318,388
1522,147
1288,436
1493,183
1288,436
1493,183
1214,734
965,561
1115,829
969,562
1054,861
983,564
987,867
1019,567
871,803
1052,566
817,488
645,230
789,462
634,185
767,434
627,159
755,418
622,138
742,395
610,104
724,357
562,77
727,364
557,88
734,380
549,118
743,398
545,139
718,783
902,542
718,783
902,542
844,837
894,538
914,840
893,538
984,832
900,541
1572,547
1328,364
1576,520
1342,325
1576,480
1354,269
1572,440
1357,229
1363,256
1568,416
1355,206
1516,324
1319,82
1509,341
1323,90
1502,362
1327,99
1497,379
1332,110
1255,762
1045,566
1204,762
975,563
1099,765
913,546
1043,767
878,531
983,768
834,503
818,490
569,298
810,483
604,244
801,474
636,205
796,468
659,184
645,212
787,459
715,151
780,451
745,139
795,468
1094,395
1153,590
859,518
1140,538
838,504
1153,590
859,518
1000,388
1307,406
1305,410
1009,322
1298,421
1032,268
1291,431
1052,239
1278,448
1092,200
1263,465
1124,184
1337,764
1251,477
1271,765
1267,460
1145,747
1267,461
1086,732
1071,720
1067,712
1094,705
1259,469
1026,709
1239,488
522,540
706,291
522,540
706,291
553,510
700,244
573,492
700,217
604,469
707,174
900,427
708,167
919,433
703,193
946,446
702,251
972,464
709,301
992,480
718,337
1236,819
1168,532
1221,786
1244,483
1198,706
1165,703
1182,688
1204,679
1290,435
1192,674
1311,401
1080,330
1349,165
1072,312
1347,158
1061,288
1346,154
1054,271
1346,156
1050,262
1347,160
1227,497
935,406
1227,497
935,406
1198,516
905,431
1154,541
856,471
1104,556
804,517
740,391
1040,322
765,431
1037,284
799,472
1025,261
828,497
1014,249
945,606
1231,494
1027,722
995,710
1013,717
991,714
1004,713
1227,497
1043,763
1218,505
1087,808
1190,522
1002,566
1126,283
1023,567
1096,262
1057,566
1026,257
1091,560
970,276
990,254
1002,835
933,552
1041,788
880,531
1123,705
1089,705
854,516
1113,650
844,510
1230,494
944,389
1254,474
947,459
967,536
1264,463
987,589
1266,461
1026,666
1260,467
1093,765
1114,750
1240,487
931,552
1092,266
1041,264
941,555
1013,252
1038,268
1049,262
955,559
930,249
967,561
865,269
902,242
973,562
852,255
824,287
829,259
833,262
857,735
773,442
940,694
771,441
990,664
776,447
1198,517
1471,363
1241,486
1518,358
1266,463
1552,356
1297,423
1601,360
1343,508
1353,189
1307,520
1354,203
1256,541
1356,244
1205,561
1353,273
1172,577
1347,306
1357,279
847,701
757,423
841,663
737,386
835,612
714,327
825,560
706,280
819,531
703,250
754,375
754,55
747,381
751,59
743,388
747,66
736,404
736,85
